game_id,Week,Day,Date,Year,Month,Day,Time,Winner/tie,Loser/tie,PtsW,PtsL,YdsW,TOW,YdsL,TOL,loser_is_home,start_latlong,end_latlong,start_lat,start_long,end_lat,end_long,Home,Away,Stadium,Dome,Grass,HOME_day_since_last_game,AWAY_day_since_last_game,Distance
2022_13_DEN_BAL,13,Sun,44899,2022,December,4,1:00PM,Baltimore Ravens,Denver Broncos,10,9,285,2,272,0,FALSE,"39.579126,-104.830049","39.397151,-76.835177",39.579126,-104.830049,39.397151,-76.835177,Baltimore Ravens,Denver Broncos,M&T Bank Stadium,No,Bermuda,7,7,1486.743459
2022_13_JAX_DET,13,Sun,44899,2022,December,4,1:00PM,Detroit Lions,Jacksonville Jaguars,40,14,437,0,266,1,FALSE,"30.323721,-81.635996","42.339997,-83.045509",30.323721,-81.635996,42.339997,-83.045509,Detroit Lions,Jacksonville Jaguars,Ford Field,Closed,FieldTurf Classic HD,10,7,833.9072352
2022_13_NYJ_MIN,13,Sun,44899,2022,December,4,1:00PM,Minnesota Vikings,New York Jets,27,22,287,0,486,2,FALSE,"40.813677,-74.082884","44.974552,-93.25975",40.813677,-74.082884,44.974552,-93.25975,Minnesota Vikings,New York Jets,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),10,7,1009.624972
2022_13_WAS_NYG,13,Sun,44899,2022,December,4,1:00PM,Washington Commanders,New York Giants,20,20,411,1,316,1,TRUE,"39.026703,-77.444067","40.813677,-74.082884",39.026703,-77.444067,40.813677,-74.082884,New York Giants,Washington Commanders,MetLife Stadium,No,UBU Sports Speed Series S5-M,10,7,216.6930568
2022_13_TEN_PHI,13,Sun,44899,2022,December,4,1:00PM,Philadelphia Eagles,Tennessee Titans,35,10,453,0,209,0,FALSE,"36.199207,-86.80447","39.907366,-75.178274",36.199207,-86.80447,39.907366,-75.178274,Philadelphia Eagles,Tennessee Titans, Lincoln Financial Field,No,Desso GrassMaster,7,7,681.7874223
2022_13_PIT_ATL,13,Sun,44899,2022,December,4,1:00PM,Pittsburgh Steelers,Atlanta Falcons,19,16,351,0,306,1,TRUE,"40.446739,-80.015837","33.755141,-84.401023",40.446739,-80.015837,33.755141,-84.401023,Atlanta Falcons,Pittsburgh Steelers,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,7,6,521.5061293
2022_13_GB_CHI,13,Sun,44899,2022,December,4,1:00PM,Green Bay Packers,Chicago Bears,28,19,357,0,409,3,TRUE,"44.501135,-88.062284","42.256007,-87.895355",44.501135,-88.062284,42.256007,-87.895355,Chicago Bears,Green Bay Packers,Soldier Field,No,Kentucky Bluegrass,7,7,155.3495515
2022_13_MIA_SEA,13,Sun,44899,2022,December,4,4:05PM,San Francisco 49ers,Miami Dolphins,33,17,351,1,308,4,FALSE,"25.957866,-80.23877","37.40289,-121.96784",25.957866,-80.23877,37.40289,-121.96784,San Francisco 49ers,Miami Dolphins,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,7,7,2554.63036
2022_13_SF_LV,13,Sun,44899,2022,December,4,4:05PM,Seattle Seahawks,Los Angeles Rams,27,23,438,2,319,2,TRUE,"47.593177,-122.331764","33.864219,-118.260995",47.593177,-122.331764,33.864219,-118.260995,Los Angeles Rams,Seattle Seahawks,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,971.8645787
2022_13_KC_CIN,13,Sun,44899,2022,December,4,4:25PM,Cincinnati Bengals,Kansas City Chiefs,27,24,431,0,349,1,FALSE,"39.048172,-94.483084","39.096375,-84.516402",39.048172,-94.483084,39.096375,-84.516402,Cincinnati Bengals,Kansas City Chiefs,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,7,7,534.3617997
2022_13_LAC_LA,13,Sun,44899,2022,December,4,4:25PM,Las Vegas Raiders,Los Angeles Chargers,27,20,404,2,386,1,FALSE,"33.864219,-118.260995","36.088763,-115.184504",33.864219,-118.260995,36.088763,-115.184504,Las Vegas Raiders,Los Angeles Chargers,Allegiant Stadium,Closed,Bermuda Grass,7,7,232.2680736
2022_13_IND_DAL,13,Sun,44899,2022,December,4,8:20PM,Dallas Cowboys,Indianapolis Colts,54,19,385,1,309,5,FALSE,"39.725523,-86.269762","32.904895,-97.035901",39.725523,-86.269762,32.904895,-97.035901,Dallas Cowboys,Indianapolis Colts,AT&T Stadium,Retractable,Hellas Matrix Turf,10,6,761.4896496
2022_13_NO_TB,13,Mon,44900,2022,December,5,8:15PM,Tampa Bay Buccaneers,New Orleans Saints,17,16,350,2,298,0,FALSE,"29.951439,-90.081970","27.979836,-82.49501",29.951439,-90.08197,27.979836,-82.49501,Tampa Bay Buccaneers,New Orleans Saints,Raymond James Stadium,No,Bermuda Grass,8,8,478.3212915
2022_14_LA_LV,14,Thu,44903,2022,December,8,8:15PM,Los Angeles Rams,Las Vegas Raiders,17,16,282,1,302,2,FALSE,"36.088763,-115.184504","33.864219,-118.260995",36.088763,-115.184504,33.864219,-118.260995,Los Angeles Rams,Las Vegas Raiders,SoFi Stadium,Closed,Hellas Matrix Turf,4,4,232.2680736
2022_14_NYJ_BUF,14,Sun,44906,2022,December,11,1:00PM,Buffalo Bills,New York Jets,20,12,232,0,309,2,FALSE,"40.813677,-74.082884","42.773773,-78.787460",40.813677,-74.082884,42.773773,-78.78746,Buffalo Bills,New York Jets,Bills Stadium,No,A-Turf Titan,10,7,277.5567372
2022_14_CLE_CIN,14,Sun,44906,2022,December,11,1:00PM,Cincinnati Bengals,Cleveland Browns,23,10,363,1,344,1,FALSE,"41.506035,-81.700058","39.096375,-84.516402",41.506035,-81.700058,39.096375,-84.516402,Cincinnati Bengals,Cleveland Browns,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,7,7,223.0054308
2022_14_HOU_DAL,14,Sun,44906,2022,December,11,1:00PM,Dallas Cowboys,Houston Texans,27,23,404,3,327,2,FALSE,"29.684873,-95.410645","32.904895,-97.035901",29.684873,-95.410645,32.904895,-97.035901,Dallas Cowboys,Houston Texans,AT&T Stadium,Retractable,Hellas Matrix Turf,7,7,242.2818811
2022_14_MIN_DET,14,Sun,44906,2022,December,11,1:00PM,Detroit Lions,Minnesota Vikings,34,23,464,0,416,2,FALSE,"44.974552,-93.25975","42.339997,-83.045509",44.974552,-93.25975,42.339997,-83.045509,Detroit Lions,Minnesota Vikings,Ford Field,Closed,FieldTurf Classic HD,7,7,541.6025861
2022_14_JAX_TEN,14,Sun,44906,2022,December,11,1:00PM,Jacksonville Jaguars,Tennessee Titans,36,22,428,0,364,4,TRUE,"30.323721,-81.635996","36.199207,-86.80447",30.323721,-81.635996,36.199207,-86.80447,Tennessee Titans,Jacksonville Jaguars,Nissan Stadium,No,Bermuda Grass,7,7,503.7540654
2022_14_PHI_NYG,14,Sun,44906,2022,December,11,1:00PM,Philadelphia Eagles,New York Giants,48,22,437,0,304,1,TRUE,"39.907366,-75.178274","40.813677,-74.082884",39.907366,-75.178274,40.813677,-74.082884,New York Giants,Philadelphia Eagles,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,85.12842911
2022_14_BAL_PIT,14,Sun,44906,2022,December,11,1:00PM,Baltimore Ravens,Pittsburgh Steelers,16,14,309,0,329,3,TRUE,"39.397151,-76.835177","40.446739,-80.015837",39.397151,-76.835177,40.446739,-80.015837,Pittsburgh Steelers,Baltimore Ravens,Heinz Field,No,Kentucky Bluegrass,7,7,183.464804
2022_14_KC_DEN,14,Sun,44906,2022,December,11,4:20PM,Kansas City Chiefs,Denver Broncos,34,28,431,3,320,2,TRUE,"39.048172,-94.483084","39.579126,-104.830049",39.048172,-94.483084,39.579126,-104.830049,Denver Broncos,Kansas City Chiefs,Empower Field at Mile High,No,Kentucky Bluegrass,7,7,554.0228344
2022_14_CAR_SF,14,Sun,44906,2022,December,11,4:25PM,Carolina Panthers,Seattle Seahawks,30,24,328,0,287,2,TRUE,"35.225647,-80.851339","47.593177,-122.331764",35.225647,-80.851339,47.593177,-122.331764,Seattle Seahawks,Carolina Panthers,CenturyLink Field,No,FieldTurf Revolution 360,7,14,2280.46052
2022_14_TB_SEA,14,Sun,44906,2022,December,11,4:25PM,San Francisco 49ers,Tampa Bay Buccaneers,35,7,404,1,322,3,FALSE,"27.979836,-82.49501","37.40289,-121.96784",27.979836,-82.49501,37.40289,-121.96784,San Francisco 49ers,Tampa Bay Buccaneers,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,7,6,2367.037755
2022_14_MIA_LAC,14,Sun,44906,2022,December,11,8:20PM,Los Angeles Chargers,Miami Dolphins,23,17,432,0,219,0,FALSE,"25.957866,-80.23877","33.864219,-118.260995",25.957866,-80.23877,33.864219,-118.260995,Los Angeles Chargers,Miami Dolphins,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,2327.783544
2022_14_NE_ARI,14,Mon,44907,2022,December,12,8:15PM,New England Patriots,Arizona Cardinals,27,13,328,1,323,2,TRUE,"42.090936,-71.264362","33.5276,-112.2626",42.090936,-71.264362,33.5276,-112.2626,Arizona Cardinals,New England Patriots,State Farm Stadium,Retractable,Bermuda Grass,15,11,2291.294358
2022_15_SEA_SF,15,Thu,44910,2022,December,15,8:15PM,San Francisco 49ers,Seattle Seahawks,21,13,381,0,277,1,TRUE,"37.40289,-121.96784","47.593177,-122.331764",37.40289,-121.96784,47.593177,-122.331764,Seattle Seahawks,San Francisco 49ers,CenturyLink Field,No,FieldTurf Revolution 360,4,4,704.3223533
2022_15_IND_MIN,15,Sat,44912,2022,December,17,1:00PM,Minnesota Vikings,Indianapolis Colts,39,36,518,3,341,1,FALSE,"39.725523,-86.269762","44.974552,-93.25975",39.725523,-86.269762,44.974552,-93.25975,Minnesota Vikings,Indianapolis Colts,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),6,13,508.4750649
2022_15_BAL_CLE,15,Sat,44912,2022,December,17,4:30PM,Cleveland Browns,Baltimore Ravens,13,3,283,0,324,2,FALSE,"39.397151,-76.835177","41.506035,-81.700058",39.397151,-76.835177,41.506035,-81.700058,Cleveland Browns,Baltimore Ravens,First Energy Stadium,No,Kentucky Bluegrass,6,6,294.3038584
2022_15_MIA_BUF,15,Sat,44912,2022,December,17,8:15PM,Buffalo Bills,Miami Dolphins,32,29,446,1,405,0,FALSE,"25.957866,-80.23877","42.773773,-78.787460",25.957866,-80.23877,42.773773,-78.78746,Buffalo Bills,Miami Dolphins,Bills Stadium,No,A-Turf Titan,6,6,1164.760209
2022_15_ATL_NO,15,Sun,44913,2022,December,18,1:00PM,New Orleans Saints,Atlanta Falcons,21,18,348,1,320,1,FALSE,"33.755141,-84.401023","29.951439,-90.081970",33.755141,-84.401023,29.951439,-90.08197,New Orleans Saints,Atlanta Falcons,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,13,14,424.3979381
2022_15_PIT_CAR,15,Sun,44913,2022,December,18,1:00PM,Pittsburgh Steelers,Carolina Panthers,24,16,325,0,209,0,TRUE,"40.446739,-80.015837","35.225647,-80.851339",40.446739,-80.015837,35.225647,-80.851339,Carolina Panthers,Pittsburgh Steelers,Bank of America Stadium,No,FieldTurf,7,7,363.6064654
2022_15_PHI_CHI,15,Sun,44913,2022,December,18,1:00PM,Philadelphia Eagles,Chicago Bears,25,20,421,3,248,1,TRUE,"39.907366,-75.178274","42.256007,-87.895355",39.907366,-75.178274,42.256007,-87.895355,Chicago Bears,Philadelphia Eagles,Soldier Field,No,Kentucky Bluegrass,14,7,681.1849762
2022_15_DAL_JAX,15,Sun,44913,2022,December,18,1:00PM,Jacksonville Jaguars,Dallas Cowboys,40,34,503,3,397,2,FALSE,"32.904895,-97.035901","30.323721,-81.635996",32.904895,-97.035901,30.323721,-81.635996,Jacksonville Jaguars,Dallas Cowboys,TIAA Bank Field,No,Bermuda Grass,7,7,922.607712
2022_15_DET_NYJ,15,Sun,44913,2022,December,18,1:00PM,Detroit Lions,New York Jets,20,17,359,0,337,1,TRUE,"42.339997,-83.045509","40.813677,-74.082884",42.339997,-83.045509,40.813677,-74.082884,New York Jets,Detroit Lions,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,474.8499366
2022_15_KC_HOU,15,Sun,44913,2022,December,18,1:00PM,Kansas City Chiefs,Houston Texans,30,24,502,2,219,1,TRUE,"39.048172,-94.483084","29.684873,-95.410645",39.048172,-94.483084,29.684873,-95.410645,Houston Texans,Kansas City Chiefs,NRG Stadium,Retractable,Hellas Matrix Turf,7,7,649.0889896
2022_15_ARI_DEN,15,Sun,44913,2022,December,18,4:05PM,Denver Broncos,Arizona Cardinals,24,15,324,2,240,3,FALSE,"33.5276,-112.2626","39.579126,-104.830049",33.5276,-112.2626,39.579126,-104.830049,Denver Broncos,Arizona Cardinals,Empower Field at Mile High,No,Kentucky Bluegrass,7,6,586.9404824
2022_15_CIN_TB,15,Sun,44913,2022,December,18,4:25PM,Cincinnati Bengals,Tampa Bay Buccaneers,34,23,237,1,396,4,TRUE,"39.096375,-84.516402","27.979836,-82.49501",39.096375,-84.516402,27.979836,-82.49501,Tampa Bay Buccaneers,Cincinnati Bengals,Raymond James Stadium,No,Bermuda Grass,7,7,776.7864856
2022_15_TEN_LAC,15,Sun,44913,2022,December,18,4:25PM,Los Angeles Chargers,Tennessee Titans,17,14,365,2,284,1,FALSE,"36.199207,-86.80447","33.864219,-118.260995",36.199207,-86.80447,33.864219,-118.260995,Los Angeles Chargers,Tennessee Titans,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,1779.199384
2022_15_NYG_WAS,15,Sun,44913,2022,December,18,8:15PM,New York Giants,Washington Commanders,20,12,288,0,387,2,TRUE,"40.813677,-74.082884","39.026703,-77.444067",40.813677,-74.082884,39.026703,-77.444067,Washington Commanders,New York Giants,FedExField,No,Bermuda Grass,14,7,216.6930568
2022_15_NE_LA,15,Sun,44913,2022,December,18,8:20PM,Las Vegas Raiders,New England Patriots,30,24,308,1,318,1,FALSE,"42.090936,-71.264362","36.088763,-115.184504",42.090936,-71.264362,36.088763,-115.184504,Las Vegas Raiders,New England Patriots,Allegiant Stadium,Closed,Bermuda Grass,10,6,2365.024704
2022_15_LV_GB,15,Mon,44914,2022,December,19,8:15PM,Green Bay Packers,Los Angeles Rams,24,12,345,2,156,1,FALSE,"33.864219,-118.260995","44.501135,-88.062284",33.864219,-118.260995,44.501135,-88.062284,Green Bay Packers,Los Angeles Rams,Lambeau Field,No,Desso GrassMaster,15,11,1763.205789
2022_16_JAX_NYJ,16,Thu,44917,2022,December,22,8:15PM,Jacksonville Jaguars,New York Jets,19,3,365,1,227,2,TRUE,"30.323721,-81.635996","40.813677,-74.082884",30.323721,-81.635996,40.813677,-74.082884,New York Jets,Jacksonville Jaguars,MetLife Stadium,No,UBU Sports Speed Series S5-M,4,4,839.1344217
2022_16_ATL_BAL,16,Sat,44919,2022,December,24,1:00PM,Baltimore Ravens,Atlanta Falcons,17,9,299,0,327,1,FALSE,"33.755141,-84.401023","39.397151,-76.835177",33.755141,-84.401023,39.397151,-76.835177,Baltimore Ravens,Atlanta Falcons,M&T Bank Stadium,No,Bermuda,7,6,572.4756862
2022_16_BUF_CHI,16,Sat,44919,2022,December,24,1:00PM,Buffalo Bills,Chicago Bears,35,13,426,3,209,2,TRUE,"42.773773,-78.787460","42.256007,-87.895355",42.773773,-78.78746,42.256007,-87.895355,Chicago Bears,Buffalo Bills,Soldier Field,No,Kentucky Bluegrass,6,7,465.0033864
2022_16_DET_CAR,16,Sat,44919,2022,December,24,1:00PM,Carolina Panthers,Detroit Lions,37,23,570,0,381,1,FALSE,"42.339997,-83.045509","35.225647,-80.851339",42.339997,-83.045509,35.225647,-80.851339,Carolina Panthers,Detroit Lions,Bank of America Stadium,No,FieldTurf,6,6,505.507566
2022_16_CIN_NE,16,Sat,44919,2022,December,24,1:00PM,Cincinnati Bengals,New England Patriots,22,18,442,3,285,1,TRUE,"39.096375,-84.516402","42.090936,-71.264362",39.096375,-84.516402,42.090936,-71.264362,New England Patriots,Cincinnati Bengals,Gillette Stadium,No,FieldTurf CORE,6,6,724.5344552
2022_16_NO_CLE,16,Sat,44919,2022,December,24,1:00PM,New Orleans Saints,Cleveland Browns,17,10,244,1,249,1,TRUE,"29.951439,-90.081970","41.506035,-81.700058",29.951439,-90.08197,41.506035,-81.700058,Cleveland Browns,New Orleans Saints,First Energy Stadium,No,Kentucky Bluegrass,7,6,925.3816721
2022_16_HOU_TEN,16,Sat,44919,2022,December,24,1:00PM,Houston Texans,Tennessee Titans,19,14,285,1,272,3,TRUE,"29.684873,-95.410645","36.199207,-86.80447",29.684873,-95.410645,36.199207,-86.80447,Tennessee Titans,Houston Texans,Nissan Stadium,No,Bermuda Grass,6,6,671.4670224
2022_16_SF_KC,16,Sat,44919,2022,December,24,1:00PM,Kansas City Chiefs,Seattle Seahawks,24,10,297,0,333,1,FALSE,"47.593177,-122.331764","39.048172,-94.483084",47.593177,-122.331764,39.048172,-94.483084,Kansas City Chiefs,Seattle Seahawks,Arrowhead Stadium,No,Bermuda Grass,6,9,1508.832309
2022_16_NYG_MIN,16,Sat,44919,2022,December,24,1:00PM,Minnesota Vikings,New York Giants,27,24,353,0,445,2,FALSE,"40.813677,-74.082884","44.974552,-93.25975",40.813677,-74.082884,44.974552,-93.25975,Minnesota Vikings,New York Giants,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),7,6,1009.624972
2022_16_WAS_SEA,16,Sat,44919,2022,December,24,4:05PM,San Francisco 49ers,Washington Commanders,37,20,371,1,349,2,FALSE,"39.026703,-77.444067","37.40289,-121.96784",39.026703,-77.444067,37.40289,-121.96784,San Francisco 49ers,Washington Commanders,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,9,6,2395.337819
2022_16_PHI_DAL,16,Sat,44919,2022,December,24,4:25PM,Dallas Cowboys,Philadelphia Eagles,40,34,419,1,442,4,FALSE,"39.907366,-75.178274","32.904895,-97.035901",39.907366,-75.178274,32.904895,-97.035901,Dallas Cowboys,Philadelphia Eagles,AT&T Stadium,Retractable,Hellas Matrix Turf,6,6,1303.931505
2022_16_LA_PIT,16,Sat,44919,2022,December,24,8:15PM,Pittsburgh Steelers,Las Vegas Raiders,13,10,350,1,201,3,FALSE,"36.088763,-115.184504","40.446739,-80.015837",36.088763,-115.184504,40.446739,-80.015837,Pittsburgh Steelers,Las Vegas Raiders,Heinz Field,No,Kentucky Bluegrass,6,6,1918.499882
2022_16_GB_MIA,16,Sun,44920,2022,December,25,1:00PM,Green Bay Packers,Miami Dolphins,26,20,301,1,376,4,TRUE,"44.501135,-88.062284","25.957866,-80.23877",44.501135,-88.062284,25.957866,-80.23877,Miami Dolphins,Green Bay Packers,Hard Rock Stadium,No,Bermuda Grass,8,6,1353.552496
2022_16_DEN_LV,16,Sun,44920,2022,December,25,4:30PM,Los Angeles Rams,Denver Broncos,51,14,388,0,323,4,FALSE,"39.579126,-104.830049","33.864219,-118.260995",39.579126,-104.830049,33.864219,-118.260995,Los Angeles Rams,Denver Broncos,SoFi Stadium,Closed,Hellas Matrix Turf,6,7,840.8702904
2022_16_TB_ARI,16,Sun,44920,2022,December,25,8:20PM,Tampa Bay Buccaneers,Arizona Cardinals,19,16,396,2,325,3,TRUE,"27.979836,-82.49501","33.5276,-112.2626",27.979836,-82.49501,33.5276,-112.2626,Arizona Cardinals,Tampa Bay Buccaneers,State Farm Stadium,Retractable,Bermuda Grass,7,7,1802.014179
2022_16_LAC_IND,16,Mon,44921,2022,December,26,8:15PM,Los Angeles Chargers,Indianapolis Colts,20,3,314,2,173,3,TRUE,"33.864219,-118.260995","39.725523,-86.269762",33.864219,-118.260995,39.725523,-86.269762,Indianapolis Colts,Los Angeles Chargers,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,9,8,1805.554245
2022_17_DAL_TEN,17,Thu,44924,2022,December,29,8:15PM,Dallas Cowboys,Tennessee Titans,27,13,361,3,317,2,TRUE,"32.904895,-97.035901","36.199207,-86.80447",32.904895,-97.035901,36.199207,-86.80447,Tennessee Titans,Dallas Cowboys,Nissan Stadium,No,Bermuda Grass,5,5,624.7269272
2022_17_ARI_ATL,17,Sun,44927,2022,January,1,1:00PM,Atlanta Falcons,Arizona Cardinals,20,19,298,1,339,0,FALSE,"33.5276,-112.2626","33.755141,-84.401023",33.5276,-112.2626,33.755141,-84.401023,Atlanta Falcons,Arizona Cardinals,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,8,7,1597.796774
2022_17_CAR_TB,17,Sun,44927,2022,January,1,1:00PM,Tampa Bay Buccaneers,Carolina Panthers,30,24,478,1,400,3,FALSE,"35.225647,-80.851339","27.979836,-82.49501",35.225647,-80.851339,27.979836,-82.49501,Tampa Bay Buccaneers,Carolina Panthers,Raymond James Stadium,No,Bermuda Grass,7,8,509.8689085
2022_17_CHI_DET,17,Sun,44927,2022,January,1,1:00PM,Detroit Lions,Chicago Bears,41,10,504,0,230,2,FALSE,"42.256007,-87.895355","42.339997,-83.045509",42.256007,-87.895355,42.339997,-83.045509,Detroit Lions,Chicago Bears,Ford Field,Closed,FieldTurf Classic HD,8,8,247.8865719
2022_17_CLE_WAS,17,Sun,44927,2022,January,1,1:00PM,Cleveland Browns,Washington Commanders,24,10,301,0,260,3,TRUE,"41.506035,-81.700058","39.026703,-77.444067",41.506035,-81.700058,39.026703,-77.444067,Washington Commanders,Cleveland Browns,FedExField,No,Bermuda Grass,8,8,282.2382281
2022_17_IND_NYG,17,Sun,44927,2022,January,1,1:00PM,New York Giants,Indianapolis Colts,38,10,394,1,252,1,FALSE,"39.725523,-86.269762","40.813677,-74.082884",39.725523,-86.269762,40.813677,-74.082884,New York Giants,Indianapolis Colts,MetLife Stadium,No,UBU Sports Speed Series S5-M,8,6,646.3298187
2022_17_DEN_KC,17,Sun,44927,2022,January,1,1:00PM,Kansas City Chiefs,Denver Broncos,27,24,374,2,307,2,FALSE,"39.579126,-104.830049","39.048172,-94.483084",39.579126,-104.830049,39.048172,-94.483084,Kansas City Chiefs,Denver Broncos,Arrowhead Stadium,No,Bermuda Grass,8,7,554.0228344
2022_17_JAX_HOU,17,Sun,44927,2022,January,1,1:00PM,Jacksonville Jaguars,Houston Texans,31,3,337,2,277,1,TRUE,"30.323721,-81.635996","29.684873,-95.410645",30.323721,-81.635996,29.684873,-95.410645,Houston Texans,Jacksonville Jaguars,NRG Stadium,Retractable,Hellas Matrix Turf,8,10,824.8667428
2022_17_MIA_NE,17,Sun,44927,2022,January,1,1:00PM,New England Patriots,Miami Dolphins,23,21,249,0,333,2,FALSE,"25.957866,-80.23877","42.090936,-71.264362",25.957866,-80.23877,42.090936,-71.264362,New England Patriots,Miami Dolphins,Gillette Stadium,No,FieldTurf CORE,8,7,1225.690035
2022_17_NO_PHI,17,Sun,44927,2022,January,1,1:00PM,New Orleans Saints,Philadelphia Eagles,20,10,313,1,313,1,TRUE,"29.951439,-90.081970","39.907366,-75.178274",29.951439,-90.08197,39.907366,-75.178274,Philadelphia Eagles,New Orleans Saints, Lincoln Financial Field,No,Desso GrassMaster,8,8,1086.365191
2022_17_PIT_BAL,17,Sun,44927,2022,January,1,1:00PM,Pittsburgh Steelers,Baltimore Ravens,16,13,351,0,240,1,TRUE,"40.446739,-80.015837","39.397151,-76.835177",40.446739,-80.015837,39.397151,-76.835177,Baltimore Ravens,Pittsburgh Steelers,M&T Bank Stadium,No,Bermuda,8,8,183.464804
2022_17_NYJ_SF,17,Sun,44927,2022,January,1,4:05PM,Seattle Seahawks,New York Jets,23,6,346,0,279,3,FALSE,"40.813677,-74.082884","47.593177,-122.331764",40.813677,-74.082884,47.593177,-122.331764,Seattle Seahawks,New York Jets,CenturyLink Field,No,FieldTurf Revolution 360,8,10,2395.203103
2022_17_SEA_LA,17,Sun,44927,2022,January,1,4:05PM,San Francisco 49ers,Las Vegas Raiders,37,34,454,1,500,2,TRUE,"37.40289,-121.96784","36.088763,-115.184504",37.40289,-121.96784,36.088763,-115.184504,Las Vegas Raiders,San Francisco 49ers,Allegiant Stadium,Closed,Bermuda Grass,8,8,386.2768953
2022_17_MIN_GB,17,Sun,44927,2022,January,1,4:25PM,Green Bay Packers,Minnesota Vikings,41,17,315,0,346,4,FALSE,"44.974552,-93.25975","44.501135,-88.062284",44.974552,-93.25975,44.501135,-88.062284,Green Bay Packers,Minnesota Vikings,Lambeau Field,No,Desso GrassMaster,7,8,257.1311809
